Unnamed: 0,play_name,genre,character,act,scene,sentence,text,sex
40305,Two Gentlemen of Verona,Comedy,Valentine,1,1,1,"Cease to persuade, my loving Proteus:",male
40306,Two Gentlemen of Verona,Comedy,Valentine,1,1,2,Home-keeping youth have ever homely wits.,male
40307,Two Gentlemen of Verona,Comedy,Valentine,1,1,3,Were't not affection chains thy tender days,male
40308,Two Gentlemen of Verona,Comedy,Valentine,1,1,4,"To the sweet glances of thy honour'd love,",male
40309,Two Gentlemen of Verona,Comedy,Valentine,1,1,5,I rather would entreat thy company,male
40310,Two Gentlemen of Verona,Comedy,Valentine,1,1,6,"To see the wonders of the world abroad,",male
40311,Two Gentlemen of Verona,Comedy,Valentine,1,1,7,"Than, living dully sluggardized at home,",male
40312,Two Gentlemen of Verona,Comedy,Valentine,1,1,8,Wear out thy youth with shapeless idleness.,male
40313,Two Gentlemen of Verona,Comedy,Valentine,1,1,9,"But since thou lovest, love still and thrive therein,",male
40314,Two Gentlemen of Verona,Comedy,Valentine,1,1,10,Even as I would when I to love begin.,male
40315,Two Gentlemen of Verona,Comedy,Proteus,1,1,11,"Wilt thou be gone? Sweet Valentine, adieu!",male
40316,Two Gentlemen of Verona,Comedy,Proteus,1,1,12,"Think on thy Proteus, when thou haply seest",male
40317,Two Gentlemen of Verona,Comedy,Proteus,1,1,13,Some rare note-worthy object in thy travel:,male
40318,Two Gentlemen of Verona,Comedy,Proteus,1,1,14,Wish me partaker in thy happiness,male
40319,Two Gentlemen of Verona,Comedy,Proteus,1,1,15,"When thou dost meet good hap; and in thy danger,",male
40320,Two Gentlemen of Verona,Comedy,Proteus,1,1,16,"If ever danger do environ thee,",male
40321,Two Gentlemen of Verona,Comedy,Proteus,1,1,17,"Commend thy grievance to my holy prayers,",male
40322,Two Gentlemen of Verona,Comedy,Proteus,1,1,18,"For I will be thy beadsman, Valentine.",male
40323,Two Gentlemen of Verona,Comedy,Valentine,1,1,19,And on a love-book pray for my success?,male
40324,Two Gentlemen of Verona,Comedy,Proteus,1,1,20,Upon some book I love I'll pray for thee.,male
40325,Two Gentlemen of Verona,Comedy,Valentine,1,1,21,That's on some shallow story of deep love:,male
40326,Two Gentlemen of Verona,Comedy,Valentine,1,1,22,How young Leander cross'd the Hellespont.,male
40327,Two Gentlemen of Verona,Comedy,Proteus,1,1,23,That's a deep story of a deeper love:,male
40328,Two Gentlemen of Verona,Comedy,Proteus,1,1,24,For he was more than over shoes in love.,male
40329,Two Gentlemen of Verona,Comedy,Valentine,1,1,25,"'Tis true; for you are over boots in love,",male
40330,Two Gentlemen of Verona,Comedy,Valentine,1,1,26,And yet you never swum the Hellespont.,male
40331,Two Gentlemen of Verona,Comedy,Proteus,1,1,27,"Over the boots? nay, give me not the boots.",male
40332,Two Gentlemen of Verona,Comedy,Valentine,1,1,28,"No, I will not, for it boots thee not.",male
40333,Two Gentlemen of Verona,Comedy,Proteus,1,1,29,What?,male
40334,Two Gentlemen of Verona,Comedy,Valentine,1,1,30,"To be in love, where scorn is bought with groans;",male
40335,Two Gentlemen of Verona,Comedy,Valentine,1,1,31,Coy looks with heart-sore sighs; one fading moment's mirth,male
40336,Two Gentlemen of Verona,Comedy,Valentine,1,1,32,"With twenty watchful, weary, tedious nights:",male
40337,Two Gentlemen of Verona,Comedy,Valentine,1,1,33,"If haply won, perhaps a hapless gain;",male
40338,Two Gentlemen of Verona,Comedy,Valentine,1,1,34,"If lost, why then a grievous labour won;",male
40339,Two Gentlemen of Verona,Comedy,Valentine,1,1,35,"However, but a folly bought with wit,",male
40340,Two Gentlemen of Verona,Comedy,Valentine,1,1,36,Or else a wit by folly vanquished.,male
40341,Two Gentlemen of Verona,Comedy,Proteus,1,1,37,"So, by your circumstance, you call me fool.",male
40342,Two Gentlemen of Verona,Comedy,Valentine,1,1,38,"So, by your circumstance, I fear you'll prove.",male
40343,Two Gentlemen of Verona,Comedy,Proteus,1,1,39,'Tis love you cavil at: I am not Love.,male
40344,Two Gentlemen of Verona,Comedy,Valentine,1,1,40,"Love is your master, for he masters you:",male
40345,Two Gentlemen of Verona,Comedy,Valentine,1,1,41,"And he that is so yoked by a fool,",male
40346,Two Gentlemen of Verona,Comedy,Valentine,1,1,42,"Methinks, should not be chronicled for wise.",male
40347,Two Gentlemen of Verona,Comedy,Proteus,1,1,43,"Yet writers say, as in the sweetest bud",male
40348,Two Gentlemen of Verona,Comedy,Proteus,1,1,44,"The eating canker dwells, so eating love",male
40349,Two Gentlemen of Verona,Comedy,Proteus,1,1,45,Inhabits in the finest wits of all.,male
40350,Two Gentlemen of Verona,Comedy,Valentine,1,1,46,"And writers say, as the most forward bud",male
40351,Two Gentlemen of Verona,Comedy,Valentine,1,1,47,"Is eaten by the canker ere it blow,",male
40352,Two Gentlemen of Verona,Comedy,Valentine,1,1,48,Even so by love the young and tender wit,male
40353,Two Gentlemen of Verona,Comedy,Valentine,1,1,49,"Is turn'd to folly, blasting in the bud,",male
40354,Two Gentlemen of Verona,Comedy,Valentine,1,1,50,Losing his verdure even in the prime,male
40355,Two Gentlemen of Verona,Comedy,Valentine,1,1,51,And all the fair effects of future hopes.,male
40356,Two Gentlemen of Verona,Comedy,Valentine,1,1,52,"But wherefore waste I time to counsel thee,",male
40357,Two Gentlemen of Verona,Comedy,Valentine,1,1,53,That art a votary to fond desire?,male
40358,Two Gentlemen of Verona,Comedy,Valentine,1,1,54,Once more adieu! my father at the road,male
40359,Two Gentlemen of Verona,Comedy,Valentine,1,1,55,"Expects my coming, there to see me shipp'd.",male
40360,Two Gentlemen of Verona,Comedy,Proteus,1,1,56,"And thither will I bring thee, Valentine.",male
40361,Two Gentlemen of Verona,Comedy,Valentine,1,1,57,"Sweet Proteus, no; now let us take our leave.",male
40362,Two Gentlemen of Verona,Comedy,Valentine,1,1,58,To Milan let me hear from thee by letters,male
40363,Two Gentlemen of Verona,Comedy,Valentine,1,1,59,"Of thy success in love, and what news else",male
40364,Two Gentlemen of Verona,Comedy,Valentine,1,1,60,Betideth here in absence of thy friend;,male
40365,Two Gentlemen of Verona,Comedy,Valentine,1,1,61,And likewise will visit thee with mine.,male
40366,Two Gentlemen of Verona,Comedy,Proteus,1,1,62,All happiness bechance to thee in Milan!,male
40367,Two Gentlemen of Verona,Comedy,Valentine,1,1,63,"As much to you at home! and so, farewell.",male
40368,Two Gentlemen of Verona,Comedy,Proteus,1,1,64,"He after honour hunts, I after love:",male
40369,Two Gentlemen of Verona,Comedy,Proteus,1,1,65,"He leaves his friends to dignify them more,",male
40370,Two Gentlemen of Verona,Comedy,Proteus,1,1,66,"I leave myself, my friends and all, for love.",male
40371,Two Gentlemen of Verona,Comedy,Proteus,1,1,67,"Thou, Julia, thou hast metamorphosed me,",male
40372,Two Gentlemen of Verona,Comedy,Proteus,1,1,68,"Made me neglect my studies, lose my time,",male
40373,Two Gentlemen of Verona,Comedy,Proteus,1,1,69,"War with good counsel, set the world at nought;",male
40374,Two Gentlemen of Verona,Comedy,Proteus,1,1,70,"Made wit with musing weak, heart sick with thought.",male
40375,Two Gentlemen of Verona,Comedy,Speed,1,1,71,"Sir Proteus, save you! Saw you my master?",male
40376,Two Gentlemen of Verona,Comedy,Proteus,1,1,72,"But now he parted hence, to embark for Milan.",male
40377,Two Gentlemen of Verona,Comedy,Speed,1,1,73,"Twenty to one then he is shipp'd already,",male
40378,Two Gentlemen of Verona,Comedy,Speed,1,1,74,And I have play'd the sheep in losing him.,male
40379,Two Gentlemen of Verona,Comedy,Proteus,1,1,75,"Indeed, a sheep doth very often stray,",male
40380,Two Gentlemen of Verona,Comedy,Proteus,1,1,76,An if the shepherd be a while away.,male
40381,Two Gentlemen of Verona,Comedy,Speed,1,1,77,"You conclude that my master is a shepherd, then,",male
40382,Two Gentlemen of Verona,Comedy,Speed,1,1,78,and I a sheep?,male
40383,Two Gentlemen of Verona,Comedy,Proteus,1,1,79,I do.,male
40384,Two Gentlemen of Verona,Comedy,Speed,1,1,80,"Why then, my horns are his horns, whether I wake or sleep.",male
40385,Two Gentlemen of Verona,Comedy,Proteus,1,1,81,A silly answer and fitting well a sheep.,male
40386,Two Gentlemen of Verona,Comedy,Speed,1,1,82,This proves me still a sheep.,male
40387,Two Gentlemen of Verona,Comedy,Proteus,1,1,83,True; and thy master a shepherd.,male
40388,Two Gentlemen of Verona,Comedy,Speed,1,1,84,"Nay, that I can deny by a circumstance.",male
40389,Two Gentlemen of Verona,Comedy,Proteus,1,1,85,It shall go hard but I'll prove it by another.,male
40390,Two Gentlemen of Verona,Comedy,Speed,1,1,86,"The shepherd seeks the sheep, and not the sheep the",male
40391,Two Gentlemen of Verona,Comedy,Speed,1,1,87,"shepherd; but I seek my master, and my master seeks",male
40392,Two Gentlemen of Verona,Comedy,Speed,1,1,88,not me: therefore I am no sheep.,male
40393,Two Gentlemen of Verona,Comedy,Proteus,1,1,89,The sheep for fodder follow the shepherd; the,male
40394,Two Gentlemen of Verona,Comedy,Proteus,1,1,90,shepherd for food follows not the sheep: thou for,male
40395,Two Gentlemen of Verona,Comedy,Proteus,1,1,91,wages followest thy master; thy master for wages,male
40396,Two Gentlemen of Verona,Comedy,Proteus,1,1,92,follows not thee: therefore thou art a sheep.,male
40397,Two Gentlemen of Verona,Comedy,Speed,1,1,93,Such another proof will make me cry 'baa.',male
40398,Two Gentlemen of Verona,Comedy,Proteus,1,1,94,"But, dost thou hear? gavest thou my letter to Julia?",male
40399,Two Gentlemen of Verona,Comedy,Speed,1,1,95,"Ay sir: I, a lost mutton, gave your letter to her,",male
40400,Two Gentlemen of Verona,Comedy,Speed,1,1,96,"a laced mutton, and she, a laced mutton, gave me, a",male
40401,Two Gentlemen of Verona,Comedy,Speed,1,1,97,"lost mutton, nothing for my labour.",male
40402,Two Gentlemen of Verona,Comedy,Proteus,1,1,98,Here's too small a pasture for such store of muttons.,male
40403,Two Gentlemen of Verona,Comedy,Speed,1,1,99,"If the ground be overcharged, you were best stick her.",male
40404,Two Gentlemen of Verona,Comedy,Proteus,1,1,100,"Nay: in that you are astray, 'twere best pound you.",male
40405,Two Gentlemen of Verona,Comedy,Speed,1,1,101,"Nay, sir, less than a pound shall serve me for",male
40406,Two Gentlemen of Verona,Comedy,Speed,1,1,102,carrying your letter.,male
40407,Two Gentlemen of Verona,Comedy,Proteus,1,1,103,"You mistake; I mean the pound,--a pinfold.",male
40408,Two Gentlemen of Verona,Comedy,Speed,1,1,104,"From a pound to a pin? fold it over and over,",male
40409,Two Gentlemen of Verona,Comedy,Speed,1,1,105,'Tis threefold too little for carrying a letter to,male
40410,Two Gentlemen of Verona,Comedy,Speed,1,1,106,your lover.,male
40411,Two Gentlemen of Verona,Comedy,Proteus,1,1,107,But what said she?,male
40412,Two Gentlemen of Verona,Comedy,Speed,1,1,108,[First nodding]  Ay.,male
40413,Two Gentlemen of Verona,Comedy,Proteus,1,1,109,"Nod--Ay--why, that's noddy.",male
40414,Two Gentlemen of Verona,Comedy,Speed,1,1,110,"You mistook, sir; I say, she did nod: and you ask",male
40415,Two Gentlemen of Verona,Comedy,Speed,1,1,111,"me if she did nod; and I say, 'Ay.'",male
40416,Two Gentlemen of Verona,Comedy,Proteus,1,1,112,And that set together is noddy.,male
40417,Two Gentlemen of Verona,Comedy,Speed,1,1,113,"Now you have taken the pains to set it together,",male
40418,Two Gentlemen of Verona,Comedy,Speed,1,1,114,take it for your pains.,male
40419,Two Gentlemen of Verona,Comedy,Proteus,1,1,115,"No, no; you shall have it for bearing the letter.",male
40420,Two Gentlemen of Verona,Comedy,Speed,1,1,116,"Well, I perceive I must be fain to bear with you.",male
40421,Two Gentlemen of Verona,Comedy,Proteus,1,1,117,"Why sir, how do you bear with me?",male
40422,Two Gentlemen of Verona,Comedy,Speed,1,1,118,"Marry, sir, the letter, very orderly; having nothing",male
40423,Two Gentlemen of Verona,Comedy,Speed,1,1,119,but the word 'noddy' for my pains.,male
40424,Two Gentlemen of Verona,Comedy,Proteus,1,1,120,"Beshrew me, but you have a quick wit.",male
40425,Two Gentlemen of Verona,Comedy,Speed,1,1,121,And yet it cannot overtake your slow purse.,male
40426,Two Gentlemen of Verona,Comedy,Proteus,1,1,122,"Come come, open the matter in brief: what said she?",male
40427,Two Gentlemen of Verona,Comedy,Speed,1,1,123,"Open your purse, that the money and the matter may",male
40428,Two Gentlemen of Verona,Comedy,Speed,1,1,124,be both at once delivered.,male
40429,Two Gentlemen of Verona,Comedy,Proteus,1,1,125,"Well, sir, here is for your pains. What said she?",male
40430,Two Gentlemen of Verona,Comedy,Speed,1,1,126,"Truly, sir, I think you'll hardly win her.",male
40431,Two Gentlemen of Verona,Comedy,Proteus,1,1,127,"Why, couldst thou perceive so much from her?",male
40432,Two Gentlemen of Verona,Comedy,Speed,1,1,128,"Sir, I could perceive nothing at all from her; no,",male
40433,Two Gentlemen of Verona,Comedy,Speed,1,1,129,not so much as a ducat for delivering your letter:,male
40434,Two Gentlemen of Verona,Comedy,Speed,1,1,130,"and being so hard to me that brought your mind, I",male
40435,Two Gentlemen of Verona,Comedy,Speed,1,1,131,fear she'll prove as hard to you in telling your,male
40436,Two Gentlemen of Verona,Comedy,Speed,1,1,132,mind. Give her no token but stones; for she's as,male
40437,Two Gentlemen of Verona,Comedy,Speed,1,1,133,hard as steel.,male
40438,Two Gentlemen of Verona,Comedy,Proteus,1,1,134,What said she? nothing?,male
40439,Two Gentlemen of Verona,Comedy,Speed,1,1,135,"No, not so much as 'Take this for thy pains.' To",male
40440,Two Gentlemen of Verona,Comedy,Speed,1,1,136,"testify your bounty, I thank you, you have testerned",male
40441,Two Gentlemen of Verona,Comedy,Speed,1,1,137,"me; in requital whereof, henceforth carry your",male
40442,Two Gentlemen of Verona,Comedy,Speed,1,1,138,"letters yourself: and so, sir, I'll commend you to my master.",male
40443,Two Gentlemen of Verona,Comedy,Proteus,1,1,139,"Go, go, be gone, to save your ship from wreck,",male
40444,Two Gentlemen of Verona,Comedy,Proteus,1,1,140,"Which cannot perish having thee aboard,",male
40445,Two Gentlemen of Verona,Comedy,Proteus,1,1,141,Being destined to a drier death on shore.,male
40446,Two Gentlemen of Verona,Comedy,Proteus,1,1,142,I must go send some better messenger:,male
40447,Two Gentlemen of Verona,Comedy,Proteus,1,1,143,"I fear my Julia would not deign my lines,",male
40448,Two Gentlemen of Verona,Comedy,Proteus,1,1,144,Receiving them from such a worthless post.,male
40449,Two Gentlemen of Verona,Comedy,Julia,1,2,1,"But say, Lucetta, now we are alone,",female
40450,Two Gentlemen of Verona,Comedy,Julia,1,2,2,Wouldst thou then counsel me to fall in love?,female
40451,Two Gentlemen of Verona,Comedy,Lucetta,1,2,3,"Ay, madam, so you stumble not unheedfully.",female
40452,Two Gentlemen of Verona,Comedy,Julia,1,2,4,Of all the fair resort of gentlemen,female
40453,Two Gentlemen of Verona,Comedy,Julia,1,2,5,"That every day with parle encounter me,",female
40454,Two Gentlemen of Verona,Comedy,Julia,1,2,6,In thy opinion which is worthiest love?,female
40455,Two Gentlemen of Verona,Comedy,Lucetta,1,2,7,"Please you repeat their names, I'll show my mind",female
40456,Two Gentlemen of Verona,Comedy,Lucetta,1,2,8,According to my shallow simple skill.,female
40457,Two Gentlemen of Verona,Comedy,Julia,1,2,9,What think'st thou of the fair Sir Eglamour?,female
40458,Two Gentlemen of Verona,Comedy,Lucetta,1,2,10,"As of a knight well-spoken, neat and fine;",female
40459,Two Gentlemen of Verona,Comedy,Lucetta,1,2,11,"But, were I you, he never should be mine.",female
40460,Two Gentlemen of Verona,Comedy,Julia,1,2,12,What think'st thou of the rich Mercatio?,female
40461,Two Gentlemen of Verona,Comedy,Lucetta,1,2,13,"Well of his wealth; but of himself, so so.",female
40462,Two Gentlemen of Verona,Comedy,Julia,1,2,14,What think'st thou of the gentle Proteus?,female
40463,Two Gentlemen of Verona,Comedy,Lucetta,1,2,15,"Lord, Lord! to see what folly reigns in us!",female
40464,Two Gentlemen of Verona,Comedy,Julia,1,2,16,How now! what means this passion at his name?,female
40465,Two Gentlemen of Verona,Comedy,Lucetta,1,2,17,"Pardon, dear madam: 'tis a passing shame",female
40466,Two Gentlemen of Verona,Comedy,Lucetta,1,2,18,"That I, unworthy body as I am,",female
40467,Two Gentlemen of Verona,Comedy,Lucetta,1,2,19,Should censure thus on lovely gentlemen.,female
40468,Two Gentlemen of Verona,Comedy,Julia,1,2,20,"Why not on Proteus, as of all the rest?",female
40469,Two Gentlemen of Verona,Comedy,Lucetta,1,2,21,Then thus: of many good I think him best.,female
40470,Two Gentlemen of Verona,Comedy,Julia,1,2,22,Your reason?,female
40471,Two Gentlemen of Verona,Comedy,Lucetta,1,2,23,"I have no other, but a woman's reason;",female
40472,Two Gentlemen of Verona,Comedy,Lucetta,1,2,24,I think him so because I think him so.,female
40473,Two Gentlemen of Verona,Comedy,Julia,1,2,25,And wouldst thou have me cast my love on him?,female
40474,Two Gentlemen of Verona,Comedy,Lucetta,1,2,26,"Ay, if you thought your love not cast away.",female
40475,Two Gentlemen of Verona,Comedy,Julia,1,2,27,"Why he, of all the rest, hath never moved me.",female
40476,Two Gentlemen of Verona,Comedy,Lucetta,1,2,28,"Yet he, of all the rest, I think, best loves ye.",female
40477,Two Gentlemen of Verona,Comedy,Julia,1,2,29,His little speaking shows his love but small.,female
40478,Two Gentlemen of Verona,Comedy,Lucetta,1,2,30,Fire that's closest kept burns most of all.,female
40479,Two Gentlemen of Verona,Comedy,Julia,1,2,31,They do not love that do not show their love.,female
40480,Two Gentlemen of Verona,Comedy,Lucetta,1,2,32,"O, they love least that let men know their love.",female
40481,Two Gentlemen of Verona,Comedy,Julia,1,2,33,I would I knew his mind.,female
40482,Two Gentlemen of Verona,Comedy,Lucetta,1,2,34,"Peruse this paper, madam.",female
40483,Two Gentlemen of Verona,Comedy,Julia,1,2,35,"'To Julia.' Say, from whom?",female
40484,Two Gentlemen of Verona,Comedy,Lucetta,1,2,36,That the contents will show.,female
40485,Two Gentlemen of Verona,Comedy,Julia,1,2,37,"Say, say, who gave it thee?",female
40486,Two Gentlemen of Verona,Comedy,Lucetta,1,2,38,"Valentine's page; and sent, I think, from Proteus.",female
40487,Two Gentlemen of Verona,Comedy,Lucetta,1,2,39,"He would have given it you; but I, being in the way,",female
40488,Two Gentlemen of Verona,Comedy,Lucetta,1,2,40,Did in your name receive it: pardon the,female
40489,Two Gentlemen of Verona,Comedy,Lucetta,1,2,41,fault I pray.,female
40490,Two Gentlemen of Verona,Comedy,Julia,1,2,42,"Now, by my modesty, a goodly broker!",female
40491,Two Gentlemen of Verona,Comedy,Julia,1,2,43,Dare you presume to harbour wanton lines?,female
40492,Two Gentlemen of Verona,Comedy,Julia,1,2,44,To whisper and conspire against my youth?,female
40493,Two Gentlemen of Verona,Comedy,Julia,1,2,45,"Now, trust me, 'tis an office of great worth",female
40494,Two Gentlemen of Verona,Comedy,Julia,1,2,46,And you an officer fit for the place.,female
40495,Two Gentlemen of Verona,Comedy,Julia,1,2,47,Or else return no more into my sight.,female
40496,Two Gentlemen of Verona,Comedy,Lucetta,1,2,48,To plead for love deserves more fee than hate.,female
40497,Two Gentlemen of Verona,Comedy,Julia,1,2,49,Will ye be gone?,female
40498,Two Gentlemen of Verona,Comedy,Lucetta,1,2,50,That you may ruminate.,female
40499,Two Gentlemen of Verona,Comedy,Julia,1,2,51,And yet I would I had o'erlooked the letter:,female
40500,Two Gentlemen of Verona,Comedy,Julia,1,2,52,It were a shame to call her back again,female
40501,Two Gentlemen of Verona,Comedy,Julia,1,2,53,And pray her to a fault for which I chid her.,female
40502,Two Gentlemen of Verona,Comedy,Julia,1,2,54,"What a fool is she, that knows I am a maid,",female
40503,Two Gentlemen of Verona,Comedy,Julia,1,2,55,And would not force the letter to my view!,female
40504,Two Gentlemen of Verona,Comedy,Julia,1,2,56,"Since maids, in modesty, say 'no' to that",female
40505,Two Gentlemen of Verona,Comedy,Julia,1,2,57,Which they would have the profferer construe 'ay.',female
40506,Two Gentlemen of Verona,Comedy,Julia,1,2,58,"Fie, fie, how wayward is this foolish love",female
40507,Two Gentlemen of Verona,Comedy,Julia,1,2,59,"That, like a testy babe, will scratch the nurse",female
40508,Two Gentlemen of Verona,Comedy,Julia,1,2,60,And presently all humbled kiss the rod!,female
40509,Two Gentlemen of Verona,Comedy,Julia,1,2,61,"How churlishly I chid Lucetta hence,",female
40510,Two Gentlemen of Verona,Comedy,Julia,1,2,62,When willingly I would have had her here!,female
40511,Two Gentlemen of Verona,Comedy,Julia,1,2,63,"How angerly I taught my brow to frown,",female
40512,Two Gentlemen of Verona,Comedy,Julia,1,2,64,When inward joy enforced my heart to smile!,female
40513,Two Gentlemen of Verona,Comedy,Julia,1,2,65,My penance is to call Lucetta back,female
40514,Two Gentlemen of Verona,Comedy,Julia,1,2,66,And ask remission for my folly past.,female
40515,Two Gentlemen of Verona,Comedy,Julia,1,2,67,What ho! Lucetta!,female
40516,Two Gentlemen of Verona,Comedy,Lucetta,1,2,68,What would your ladyship?,female
40517,Two Gentlemen of Verona,Comedy,Julia,1,2,69,Is't near dinner-time?,female
40518,Two Gentlemen of Verona,Comedy,Lucetta,1,2,70,"I would it were,",female
40519,Two Gentlemen of Verona,Comedy,Lucetta,1,2,71,That you might kill your stomach on your meat,female
40520,Two Gentlemen of Verona,Comedy,Lucetta,1,2,72,And not upon your maid.,female
40521,Two Gentlemen of Verona,Comedy,Julia,1,2,73,What is't that you took up so gingerly?,female
40522,Two Gentlemen of Verona,Comedy,Lucetta,1,2,74,Nothing.,female
40523,Two Gentlemen of Verona,Comedy,Julia,1,2,75,"Why didst thou stoop, then?",female
40524,Two Gentlemen of Verona,Comedy,Lucetta,1,2,76,To take a paper up that I let fall.,female
40525,Two Gentlemen of Verona,Comedy,Julia,1,2,77,And is that paper nothing?,female
40526,Two Gentlemen of Verona,Comedy,Lucetta,1,2,78,Nothing concerning me.,female
40527,Two Gentlemen of Verona,Comedy,Julia,1,2,79,Then let it lie for those that it concerns.,female
40528,Two Gentlemen of Verona,Comedy,Lucetta,1,2,80,"Madam, it will not lie where it concerns",female
40529,Two Gentlemen of Verona,Comedy,Lucetta,1,2,81,Unless it have a false interpeter.,female
40530,Two Gentlemen of Verona,Comedy,Julia,1,2,82,Some love of yours hath writ to you in rhyme.,female
40531,Two Gentlemen of Verona,Comedy,Lucetta,1,2,83,"That I might sing it, madam, to a tune.",female
40532,Two Gentlemen of Verona,Comedy,Lucetta,1,2,84,Give me a note: your ladyship can set.,female
40533,Two Gentlemen of Verona,Comedy,Julia,1,2,85,As little by such toys as may be possible.,female
40534,Two Gentlemen of Verona,Comedy,Julia,1,2,86,Best sing it to the tune of 'Light o' love.',female
40535,Two Gentlemen of Verona,Comedy,Lucetta,1,2,87,It is too heavy for so light a tune.,female
40536,Two Gentlemen of Verona,Comedy,Julia,1,2,88,Heavy! belike it hath some burden then?,female
40537,Two Gentlemen of Verona,Comedy,Lucetta,1,2,89,"Ay, and melodious were it, would you sing it.",female
40538,Two Gentlemen of Verona,Comedy,Julia,1,2,90,And why not you?,female
40539,Two Gentlemen of Verona,Comedy,Lucetta,1,2,91,I cannot reach so high.,female
40540,Two Gentlemen of Verona,Comedy,Julia,1,2,92,"Let's see your song. How now, minion!",female
40541,Two Gentlemen of Verona,Comedy,Lucetta,1,2,93,"Keep tune there still, so you will sing it out:",female
40542,Two Gentlemen of Verona,Comedy,Lucetta,1,2,94,And yet methinks I do not like this tune.,female
40543,Two Gentlemen of Verona,Comedy,Julia,1,2,95,You do not?,female
40544,Two Gentlemen of Verona,Comedy,Lucetta,1,2,96,"No, madam; it is too sharp.",female
40545,Two Gentlemen of Verona,Comedy,Julia,1,2,97,"You, minion, are too saucy.",female
40546,Two Gentlemen of Verona,Comedy,Lucetta,1,2,98,"Nay, now you are too flat",female
40547,Two Gentlemen of Verona,Comedy,Lucetta,1,2,99,And mar the concord with too harsh a descant:,female
40548,Two Gentlemen of Verona,Comedy,Lucetta,1,2,100,There wanteth but a mean to fill your song.,female
40549,Two Gentlemen of Verona,Comedy,Julia,1,2,101,The mean is drown'd with your unruly bass.,female
40550,Two Gentlemen of Verona,Comedy,Lucetta,1,2,102,"Indeed, I bid the base for Proteus.",female
40551,Two Gentlemen of Verona,Comedy,Julia,1,2,103,This babble shall not henceforth trouble me.,female
40552,Two Gentlemen of Verona,Comedy,Julia,1,2,104,Here is a coil with protestation!,female
40553,Two Gentlemen of Verona,Comedy,Julia,1,2,105,"Go get you gone, and let the papers lie:",female
40554,Two Gentlemen of Verona,Comedy,Julia,1,2,106,"You would be fingering them, to anger me.",female
40555,Two Gentlemen of Verona,Comedy,Lucetta,1,2,107,She makes it strange; but she would be best pleased,female
40556,Two Gentlemen of Verona,Comedy,Lucetta,1,2,108,To be so anger'd with another letter.,female
40557,Two Gentlemen of Verona,Comedy,Julia,1,2,109,"Nay, would I were so anger'd with the same!",female
40558,Two Gentlemen of Verona,Comedy,Julia,1,2,110,"O hateful hands, to tear such loving words!",female
40559,Two Gentlemen of Verona,Comedy,Julia,1,2,111,"Injurious wasps, to feed on such sweet honey",female
40560,Two Gentlemen of Verona,Comedy,Julia,1,2,112,And kill the bees that yield it with your stings!,female
40561,Two Gentlemen of Verona,Comedy,Julia,1,2,113,I'll kiss each several paper for amends.,female
40562,Two Gentlemen of Verona,Comedy,Julia,1,2,114,"Look, here is writ 'kind Julia.' Unkind Julia!",female
40563,Two Gentlemen of Verona,Comedy,Julia,1,2,115,"As in revenge of thy ingratitude,",female
40564,Two Gentlemen of Verona,Comedy,Julia,1,2,116,"I throw thy name against the bruising stones,",female
40565,Two Gentlemen of Verona,Comedy,Julia,1,2,117,Trampling contemptuously on thy disdain.,female
40566,Two Gentlemen of Verona,Comedy,Julia,1,2,118,And here is writ 'love-wounded Proteus.',female
40567,Two Gentlemen of Verona,Comedy,Julia,1,2,119,Poor wounded name! my bosom as a bed,female
40568,Two Gentlemen of Verona,Comedy,Julia,1,2,120,Shall lodge thee till thy wound be thoroughly heal'd;,female
40569,Two Gentlemen of Verona,Comedy,Julia,1,2,121,And thus I search it with a sovereign kiss.,female
40570,Two Gentlemen of Verona,Comedy,Julia,1,2,122,But twice or thrice was 'Proteus' written down.,female
40571,Two Gentlemen of Verona,Comedy,Julia,1,2,123,"Be calm, good wind, blow not a word away",female
40572,Two Gentlemen of Verona,Comedy,Julia,1,2,124,"Till I have found each letter in the letter,",female
40573,Two Gentlemen of Verona,Comedy,Julia,1,2,125,Except mine own name: that some whirlwind bear,female
40574,Two Gentlemen of Verona,Comedy,Julia,1,2,126,Unto a ragged fearful-hanging rock,female
40575,Two Gentlemen of Verona,Comedy,Julia,1,2,127,And throw it thence into the raging sea!,female
40576,Two Gentlemen of Verona,Comedy,Julia,1,2,128,"Lo, here in one line is his name twice writ,",female
40577,Two Gentlemen of Verona,Comedy,Julia,1,2,129,"'Poor forlorn Proteus, passionate Proteus,",female
40578,Two Gentlemen of Verona,Comedy,Julia,1,2,130,To the sweet Julia:' that I'll tear away.,female
40579,Two Gentlemen of Verona,Comedy,Julia,1,2,131,"And yet I will not, sith so prettily",female
40580,Two Gentlemen of Verona,Comedy,Julia,1,2,132,He couples it to his complaining names.,female
40581,Two Gentlemen of Verona,Comedy,Julia,1,2,133,Thus will I fold them one on another:,female
40582,Two Gentlemen of Verona,Comedy,Julia,1,2,134,"Now kiss, embrace, contend, do what you will.",female
40583,Two Gentlemen of Verona,Comedy,Lucetta,1,2,135,"Madam,",female
40584,Two Gentlemen of Verona,Comedy,Lucetta,1,2,136,"Dinner is ready, and your father stays.",female
40585,Two Gentlemen of Verona,Comedy,Julia,1,2,137,"Well, let us go.",female
40586,Two Gentlemen of Verona,Comedy,Lucetta,1,2,138,"What, shall these papers lie like tell-tales here?",female
